data_execucao,nome_automacao,cliente,status,tipo_erro,duracao_segundos,impacto_horas
2026-02-12 17:18:13,monitoramento_sla,Farmácia Saúde Total,sucesso,,37,0.0
2026-02-12 17:35:10,conciliacao_bancaria,Distribuidora Sul,sucesso,,10,0.0
2026-02-12 18:20:07,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,21,0.0
2026-02-12 20:26:15,envio_email_cobranca,Indústria Metalplas,sucesso,,19,0.0
2026-02-12 20:39:10,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,14,0.0
2026-02-12 20:46:12,exportacao_dados_erp,Farmácia Saúde Total,falha,servidor_indisponivel,19,2.15
2026-02-12 21:05:00,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,45,0.0
2026-02-12 21:31:11,envio_email_cobranca,Clínica Bem Estar,sucesso,,11,0.0
2026-02-12 21:32:07,importacao_nf_fiscal,Distribuidora Sul,sucesso,,45,0.0
2026-02-12 21:39:05,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,43,0.0
2026-02-12 21:58:58,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,16,0.0
2026-02-12 22:14:29,sincronizacao_crm,Farmácia Saúde Total,falha,credencial_expirada,17,2.13
2026-02-13 06:44:46,monitoramento_sla,Distribuidora Sul,sucesso,,26,0.0
2026-02-13 08:06:10,geracao_proposta_comercial,Construtora Horizonte,sucesso,,39,0.0
2026-02-13 10:30:22,monitoramento_sla,Logística Express,sucesso,,9,0.0
2026-02-13 10:55:13,atualizacao_cadastro_clientes,Clínica Bem Estar,falha,campo_obrigatorio_vazio,56,1.74
2026-02-13 10:55:45,monitoramento_sla,Distribuidora Sul,sucesso,,31,0.0
2026-02-13 10:58:36,relatorio_mensal_clientes,Logística Express,sucesso,,10,0.0
2026-02-13 11:39:59,envio_email_cobranca,Clínica Bem Estar,sucesso,,19,0.0
2026-02-13 12:48:47,sincronizacao_crm,Farmácia Saúde Total,sucesso,,25,0.0
2026-02-13 12:50:43,importacao_nf_fiscal,Indústria Metalplas,sucesso,,11,0.0
2026-02-13 12:57:56,conciliacao_bancaria,Construtora Horizonte,falha,credencial_expirada,117,1.04
2026-02-13 13:05:26,atualizacao_cadastro_clientes,Logística Express,sucesso,,21,0.0
2026-02-13 13:20:27,envio_relatorio_gerencial,Distribuidora Sul,sucesso,,45,0.0
2026-02-13 13:41:05,relatorio_mensal_clientes,Logística Express,sucesso,,18,0.0
2026-02-13 15:12:04,relatorio_mensal_clientes,Varejo Online SA,sucesso,,41,0.0
2026-02-13 15:28:39,exportacao_dados_erp,Varejo Online SA,sucesso,,12,0.0
2026-02-13 15:36:08,geracao_proposta_comercial,Distribuidora Sul,sucesso,,22,0.0
2026-02-13 16:15:34,importacao_nf_fiscal,Clínica Bem Estar,sucesso,,45,0.0
2026-02-13 16:26:37,exportacao_dados_erp,Clínica Bem Estar,sucesso,,28,0.0
2026-02-13 16:33:02,geracao_proposta_comercial,Logística Express,sucesso,,42,0.0
2026-02-13 17:23:11,atualizacao_cadastro_clientes,Clínica Bem Estar,falha,servidor_indisponivel,93,0.81
2026-02-13 20:31:32,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,42,0.0
2026-02-13 20:45:40,relatorio_mensal_clientes,Varejo Online SA,sucesso,,32,0.0
2026-02-13 20:54:36,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,37,0.0
2026-02-13 21:23:18,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,37,0.0
2026-02-13 21:37:42,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,37,0.0
2026-02-13 21:46:49,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,33,0.0
2026-02-13 21:51:51,importacao_nf_fiscal,Logística Express,sucesso,,13,0.0
2026-02-13 21:53:29,geracao_proposta_comercial,Construtora Horizonte,sucesso,,23,0.0
2026-02-13 22:43:27,geracao_proposta_comercial,Construtora Horizonte,sucesso,,30,0.0
2026-02-13 22:58:43,exportacao_dados_erp,Construtora Horizonte,falha,timeout_conexao,49,1.95
2026-02-14 06:07:48,geracao_proposta_comercial,Logística Express,sucesso,,12,0.0
2026-02-14 07:08:43,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,33,0.0
2026-02-14 07:58:42,exportacao_dados_erp,Logística Express,falha,timeout_conexao,112,1.27
2026-02-14 08:09:13,geracao_proposta_comercial,Logística Express,sucesso,,41,0.0
2026-02-14 08:13:46,conciliacao_bancaria,Clínica Bem Estar,sucesso,,36,0.0
2026-02-14 08:32:25,sincronizacao_crm,Logística Express,sucesso,,40,0.0
2026-02-14 09:41:42,geracao_proposta_comercial,Logística Express,sucesso,,23,0.0
2026-02-14 10:10:15,importacao_nf_fiscal,Construtora Horizonte,sucesso,,44,0.0
2026-02-14 10:12:11,monitoramento_sla,Farmácia Saúde Total,sucesso,,10,0.0
2026-02-14 10:28:16,exportacao_dados_erp,Distribuidora Sul,falha,servidor_indisponivel,93,2.08
2026-02-14 10:51:36,conciliacao_bancaria,Farmácia Saúde Total,sucesso,,38,0.0
2026-02-14 13:01:50,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,38,0.0
2026-02-14 13:28:22,importacao_nf_fiscal,Farmácia Saúde Total,falha,erro_formato_dados,85,1.85
2026-02-14 13:50:59,geracao_proposta_comercial,Distribuidora Sul,falha,servidor_indisponivel,71,1.48
2026-02-14 15:07:58,relatorio_mensal_clientes,Logística Express,sucesso,,17,0.0
2026-02-14 15:10:51,monitoramento_sla,Clínica Bem Estar,sucesso,,16,0.0
2026-02-14 15:53:37,geracao_proposta_comercial,Logística Express,sucesso,,37,0.0
2026-02-14 16:04:59,envio_relatorio_gerencial,Varejo Online SA,sucesso,,8,0.0
2026-02-14 17:00:18,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,36,0.0
2026-02-14 17:09:23,conciliacao_bancaria,Indústria Metalplas,sucesso,,42,0.0
2026-02-14 19:40:58,geracao_proposta_comercial,Logística Express,sucesso,,37,0.0
2026-02-14 20:59:20,envio_email_cobranca,Construtora Horizonte,sucesso,,42,0.0
2026-02-14 22:21:41,geracao_proposta_comercial,Logística Express,sucesso,,44,0.0
2026-02-15 07:09:20,conciliacao_bancaria,Clínica Bem Estar,falha,credencial_expirada,23,1.0
2026-02-15 08:01:49,conciliacao_bancaria,Varejo Online SA,sucesso,,20,0.0
2026-02-15 08:20:31,importacao_nf_fiscal,Logística Express,sucesso,,27,0.0
2026-02-15 08:32:12,envio_email_cobranca,Varejo Online SA,sucesso,,18,0.0
2026-02-15 09:02:50,atualizacao_cadastro_clientes,Indústria Metalplas,falha,erro_formato_dados,18,0.37
2026-02-15 09:09:25,monitoramento_sla,Clínica Bem Estar,sucesso,,14,0.0
2026-02-15 09:23:32,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,18,0.0
2026-02-15 09:26:29,importacao_nf_fiscal,Construtora Horizonte,sucesso,,9,0.0
2026-02-15 09:34:37,exportacao_dados_erp,Varejo Online SA,falha,credencial_expirada,20,1.02
2026-02-15 09:59:13,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,31,0.0
2026-02-15 11:28:43,importacao_nf_fiscal,Distribuidora Sul,sucesso,,32,0.0
2026-02-15 12:08:05,monitoramento_sla,Clínica Bem Estar,sucesso,,15,0.0
2026-02-15 12:11:42,exportacao_dados_erp,Construtora Horizonte,falha,credencial_expirada,111,2.84
2026-02-15 12:54:04,conciliacao_bancaria,Clínica Bem Estar,sucesso,,8,0.0
2026-02-15 13:08:54,envio_email_cobranca,Clínica Bem Estar,sucesso,,16,0.0
2026-02-15 13:53:12,atualizacao_cadastro_clientes,Indústria Metalplas,sucesso,,41,0.0
2026-02-15 15:42:00,importacao_nf_fiscal,Varejo Online SA,falha,erro_formato_dados,80,1.87
2026-02-15 16:11:45,geracao_proposta_comercial,Construtora Horizonte,sucesso,,15,0.0
2026-02-15 16:55:20,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,31,0.0
2026-02-15 17:22:10,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,23,0.0
2026-02-15 17:37:30,envio_relatorio_gerencial,Logística Express,sucesso,,38,0.0
2026-02-15 19:13:32,sincronizacao_crm,Logística Express,falha,credencial_expirada,43,1.53
2026-02-15 19:40:58,exportacao_dados_erp,Construtora Horizonte,sucesso,,41,0.0
2026-02-15 20:14:35,monitoramento_sla,Farmácia Saúde Total,sucesso,,35,0.0
2026-02-15 21:22:19,exportacao_dados_erp,Distribuidora Sul,sucesso,,41,0.0
2026-02-15 21:26:21,envio_email_cobranca,Construtora Horizonte,sucesso,,40,0.0
2026-02-15 21:43:06,monitoramento_sla,Logística Express,sucesso,,13,0.0
2026-02-15 22:08:31,exportacao_dados_erp,Clínica Bem Estar,sucesso,,10,0.0
2026-02-15 22:13:45,sincronizacao_crm,Farmácia Saúde Total,falha,timeout_conexao,99,0.26
2026-02-15 22:36:04,importacao_nf_fiscal,Varejo Online SA,sucesso,,8,0.0
2026-02-16 06:20:24,envio_relatorio_gerencial,Logística Express,sucesso,,14,0.0
2026-02-16 06:48:57,exportacao_dados_erp,Logística Express,falha,timeout_conexao,47,1.38
2026-02-16 07:01:37,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,30,0.0
2026-02-16 07:02:11,atualizacao_cadastro_clientes,Clínica Bem Estar,sucesso,,27,0.0
2026-02-16 07:42:15,sincronizacao_crm,Distribuidora Sul,sucesso,,45,0.0
2026-02-16 08:23:12,exportacao_dados_erp,Distribuidora Sul,sucesso,,33,0.0
2026-02-16 08:42:48,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,37,0.0
2026-02-16 08:58:44,importacao_nf_fiscal,Varejo Online SA,sucesso,,29,0.0
2026-02-16 09:14:53,monitoramento_sla,Clínica Bem Estar,sucesso,,45,0.0
2026-02-16 09:24:28,exportacao_dados_erp,Varejo Online SA,sucesso,,37,0.0
2026-02-16 09:36:43,conciliacao_bancaria,Clínica Bem Estar,sucesso,,42,0.0
2026-02-16 09:47:03,importacao_nf_fiscal,Logística Express,sucesso,,19,0.0
2026-02-16 11:01:34,exportacao_dados_erp,Construtora Horizonte,sucesso,,35,0.0
2026-02-16 11:31:27,envio_email_cobranca,Farmácia Saúde Total,sucesso,,39,0.0
2026-02-16 12:18:42,conciliacao_bancaria,Logística Express,sucesso,,42,0.0
2026-02-16 14:31:31,sincronizacao_crm,Clínica Bem Estar,sucesso,,9,0.0
2026-02-16 14:48:50,monitoramento_sla,Farmácia Saúde Total,sucesso,,33,0.0
2026-02-16 16:51:55,atualizacao_cadastro_clientes,Indústria Metalplas,falha,timeout_conexao,100,2.97
2026-02-16 18:38:43,exportacao_dados_erp,Distribuidora Sul,sucesso,,14,0.0
2026-02-16 18:39:43,exportacao_dados_erp,Varejo Online SA,sucesso,,28,0.0
2026-02-16 21:30:35,envio_email_cobranca,Indústria Metalplas,falha,credencial_expirada,36,1.88
2026-02-16 21:32:17,envio_email_cobranca,Varejo Online SA,sucesso,,15,0.0
2026-02-16 22:57:26,geracao_proposta_comercial,Construtora Horizonte,sucesso,,45,0.0
2026-02-17 06:16:50,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,10,0.0
2026-02-17 06:40:45,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,39,0.0
2026-02-17 08:40:13,monitoramento_sla,Farmácia Saúde Total,sucesso,,18,0.0
2026-02-17 09:33:42,envio_relatorio_gerencial,Varejo Online SA,sucesso,,24,0.0
2026-02-17 09:44:43,sincronizacao_crm,Farmácia Saúde Total,sucesso,,29,0.0
2026-02-17 10:15:09,geracao_proposta_comercial,Varejo Online SA,sucesso,,28,0.0
2026-02-17 11:13:17,conciliacao_bancaria,Logística Express,falha,credencial_expirada,78,1.6
2026-02-17 11:39:19,exportacao_dados_erp,Logística Express,falha,servidor_indisponivel,84,2.56
2026-02-17 12:01:15,geracao_proposta_comercial,Logística Express,sucesso,,35,0.0
2026-02-17 12:18:16,relatorio_mensal_clientes,Farmácia Saúde Total,sucesso,,33,0.0
2026-02-17 12:22:50,importacao_nf_fiscal,Clínica Bem Estar,sucesso,,40,0.0
2026-02-17 12:42:52,conciliacao_bancaria,Farmácia Saúde Total,sucesso,,42,0.0
2026-02-17 13:16:35,monitoramento_sla,Farmácia Saúde Total,sucesso,,31,0.0
2026-02-17 13:39:47,importacao_nf_fiscal,Clínica Bem Estar,sucesso,,14,0.0
2026-02-17 14:39:32,conciliacao_bancaria,Clínica Bem Estar,sucesso,,19,0.0
2026-02-17 14:43:38,sincronizacao_crm,Logística Express,sucesso,,17,0.0
2026-02-17 14:56:50,envio_email_cobranca,Farmácia Saúde Total,sucesso,,31,0.0
2026-02-17 15:01:41,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,11,0.0
2026-02-17 15:27:42,atualizacao_cadastro_clientes,Farmácia Saúde Total,sucesso,,33,0.0
2026-02-17 15:55:04,monitoramento_sla,Farmácia Saúde Total,sucesso,,13,0.0
2026-02-17 16:17:04,envio_relatorio_gerencial,Varejo Online SA,sucesso,,35,0.0
2026-02-17 17:44:07,exportacao_dados_erp,Indústria Metalplas,sucesso,,23,0.0
2026-02-17 18:51:47,sincronizacao_crm,Logística Express,sucesso,,14,0.0
2026-02-17 18:53:46,envio_email_cobranca,Distribuidora Sul,sucesso,,40,0.0
2026-02-17 19:41:57,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,16,0.0
2026-02-17 19:59:36,relatorio_mensal_clientes,Indústria Metalplas,sucesso,,37,0.0
2026-02-17 21:50:01,relatorio_mensal_clientes,Varejo Online SA,sucesso,,28,0.0
2026-02-17 21:56:05,sincronizacao_crm,Indústria Metalplas,falha,limite_api_atingido,106,1.16
2026-02-18 06:16:32,envio_relatorio_gerencial,Logística Express,sucesso,,33,0.0
2026-02-18 06:18:16,sincronizacao_crm,Indústria Metalplas,sucesso,,23,0.0
2026-02-18 07:17:55,importacao_nf_fiscal,Varejo Online SA,sucesso,,39,0.0
2026-02-18 08:06:35,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,23,0.0
2026-02-18 08:29:12,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,11,0.0
2026-02-18 09:34:55,sincronizacao_crm,Varejo Online SA,sucesso,,8,0.0
2026-02-18 10:16:07,exportacao_dados_erp,Construtora Horizonte,sucesso,,39,0.0
2026-02-18 10:35:54,conciliacao_bancaria,Construtora Horizonte,falha,credencial_expirada,9,0.75
2026-02-18 11:32:31,exportacao_dados_erp,Logística Express,falha,credencial_expirada,43,1.71
2026-02-18 11:36:07,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,37,0.0
2026-02-18 11:44:16,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,43,0.0
2026-02-18 12:05:26,exportacao_dados_erp,Distribuidora Sul,sucesso,,32,0.0
2026-02-18 12:52:18,sincronizacao_crm,Logística Express,sucesso,,17,0.0
2026-02-18 13:01:01,atualizacao_cadastro_clientes,Clínica Bem Estar,sucesso,,22,0.0
2026-02-18 14:11:43,envio_relatorio_gerencial,Varejo Online SA,sucesso,,26,0.0
2026-02-18 14:33:20,monitoramento_sla,Distribuidora Sul,sucesso,,39,0.0
2026-02-18 14:47:23,monitoramento_sla,Farmácia Saúde Total,sucesso,,24,0.0
2026-02-18 15:13:55,envio_email_cobranca,Logística Express,sucesso,,34,0.0
2026-02-18 15:47:31,monitoramento_sla,Distribuidora Sul,sucesso,,21,0.0
2026-02-18 16:29:44,relatorio_mensal_clientes,Varejo Online SA,sucesso,,19,0.0
2026-02-18 16:36:05,importacao_nf_fiscal,Distribuidora Sul,sucesso,,16,0.0
2026-02-18 17:08:57,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,24,0.0
2026-02-18 17:37:43,conciliacao_bancaria,Construtora Horizonte,falha,timeout_conexao,20,2.93
2026-02-18 18:39:27,envio_relatorio_gerencial,Farmácia Saúde Total,sucesso,,31,0.0
2026-02-18 18:43:13,monitoramento_sla,Clínica Bem Estar,sucesso,,24,0.0
2026-02-18 18:59:58,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,23,0.0
2026-02-18 19:50:20,conciliacao_bancaria,Logística Express,sucesso,,16,0.0
2026-02-18 20:50:41,envio_email_cobranca,Construtora Horizonte,sucesso,,27,0.0
2026-02-18 21:07:14,sincronizacao_crm,Distribuidora Sul,sucesso,,25,0.0
2026-02-18 21:47:26,exportacao_dados_erp,Clínica Bem Estar,sucesso,,14,0.0
2026-02-18 21:58:22,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,10,0.0
2026-02-19 06:21:02,envio_relatorio_gerencial,Logística Express,sucesso,,44,0.0
2026-02-19 06:33:49,envio_relatorio_gerencial,Distribuidora Sul,sucesso,,12,0.0
2026-02-19 07:05:26,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,37,0.0
2026-02-19 07:47:04,atualizacao_cadastro_clientes,Indústria Metalplas,sucesso,,33,0.0
2026-02-19 08:18:29,monitoramento_sla,Construtora Horizonte,sucesso,,38,0.0
2026-02-19 08:29:53,conciliacao_bancaria,Logística Express,sucesso,,25,0.0
2026-02-19 09:22:05,sincronizacao_crm,Varejo Online SA,sucesso,,18,0.0
2026-02-19 09:32:27,monitoramento_sla,Construtora Horizonte,sucesso,,44,0.0
2026-02-19 09:47:42,conciliacao_bancaria,Distribuidora Sul,sucesso,,33,0.0
2026-02-19 10:13:55,relatorio_mensal_clientes,Varejo Online SA,sucesso,,28,0.0
2026-02-19 11:27:40,monitoramento_sla,Construtora Horizonte,sucesso,,29,0.0
2026-02-19 12:11:05,envio_relatorio_gerencial,Farmácia Saúde Total,sucesso,,14,0.0
2026-02-19 13:49:31,importacao_nf_fiscal,Farmácia Saúde Total,falha,timeout_conexao,90,0.59
2026-02-19 14:10:45,conciliacao_bancaria,Logística Express,falha,timeout_conexao,117,0.36
2026-02-19 14:11:15,monitoramento_sla,Construtora Horizonte,falha,arquivo_nao_encontrado,29,1.32
2026-02-19 14:22:16,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,9,0.0
2026-02-19 14:36:38,monitoramento_sla,Construtora Horizonte,sucesso,,31,0.0
2026-02-19 15:09:08,geracao_proposta_comercial,Varejo Online SA,sucesso,,35,0.0
2026-02-19 15:36:03,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,40,0.0
2026-02-19 15:57:43,envio_relatorio_gerencial,Distribuidora Sul,sucesso,,14,0.0
2026-02-19 17:32:12,conciliacao_bancaria,Logística Express,sucesso,,38,0.0
2026-02-19 17:37:59,importacao_nf_fiscal,Varejo Online SA,sucesso,,9,0.0
2026-02-19 17:45:35,conciliacao_bancaria,Logística Express,sucesso,,17,0.0
2026-02-19 18:18:41,envio_email_cobranca,Construtora Horizonte,sucesso,,35,0.0
2026-02-19 19:34:01,relatorio_mensal_clientes,Logística Express,sucesso,,18,0.0
2026-02-19 20:39:51,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,19,0.0
2026-02-19 20:43:14,envio_email_cobranca,Logística Express,sucesso,,41,0.0
2026-02-19 22:52:17,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,45,0.0
2026-02-20 07:31:25,conciliacao_bancaria,Indústria Metalplas,sucesso,,39,0.0
2026-02-20 07:32:06,envio_email_cobranca,Clínica Bem Estar,sucesso,,21,0.0
2026-02-20 08:17:57,monitoramento_sla,Logística Express,sucesso,,30,0.0
2026-02-20 08:21:27,importacao_nf_fiscal,Indústria Metalplas,sucesso,,43,0.0
2026-02-20 10:07:54,sincronizacao_crm,Logística Express,sucesso,,8,0.0
2026-02-20 12:54:01,sincronizacao_crm,Logística Express,sucesso,,23,0.0
2026-02-20 13:31:16,exportacao_dados_erp,Varejo Online SA,sucesso,,10,0.0
2026-02-20 13:45:03,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,28,0.0
2026-02-20 13:53:51,conciliacao_bancaria,Farmácia Saúde Total,falha,credencial_expirada,24,0.98
2026-02-20 14:57:09,atualizacao_cadastro_clientes,Indústria Metalplas,sucesso,,11,0.0
2026-02-20 15:05:08,envio_email_cobranca,Construtora Horizonte,sucesso,,9,0.0
2026-02-20 15:39:52,envio_relatorio_gerencial,Farmácia Saúde Total,sucesso,,33,0.0
2026-02-20 17:10:46,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,40,0.0
2026-02-20 17:50:30,envio_email_cobranca,Indústria Metalplas,sucesso,,13,0.0
2026-02-20 17:56:16,exportacao_dados_erp,Clínica Bem Estar,falha,credencial_expirada,108,0.34
2026-02-20 18:03:21,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,35,0.0
2026-02-20 19:01:07,envio_email_cobranca,Distribuidora Sul,sucesso,,36,0.0
2026-02-20 19:23:40,sincronizacao_crm,Distribuidora Sul,sucesso,,41,0.0
2026-02-20 19:31:19,sincronizacao_crm,Distribuidora Sul,sucesso,,9,0.0
2026-02-20 19:50:14,envio_email_cobranca,Varejo Online SA,sucesso,,34,0.0
2026-02-20 19:53:40,atualizacao_cadastro_clientes,Distribuidora Sul,falha,credencial_expirada,101,0.66
2026-02-20 19:54:31,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,26,0.0
2026-02-20 20:08:56,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,34,0.0
2026-02-20 20:44:27,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,20,0.0
2026-02-20 20:51:29,importacao_nf_fiscal,Construtora Horizonte,sucesso,,14,0.0
2026-02-20 20:54:33,exportacao_dados_erp,Construtora Horizonte,sucesso,,8,0.0
2026-02-20 21:08:11,sincronizacao_crm,Distribuidora Sul,sucesso,,14,0.0
2026-02-20 21:22:28,sincronizacao_crm,Indústria Metalplas,sucesso,,29,0.0
2026-02-20 21:29:44,monitoramento_sla,Varejo Online SA,sucesso,,39,0.0
2026-02-20 21:30:01,conciliacao_bancaria,Indústria Metalplas,falha,servidor_indisponivel,40,2.53
2026-02-20 21:46:55,importacao_nf_fiscal,Distribuidora Sul,sucesso,,29,0.0
2026-02-21 06:07:35,exportacao_dados_erp,Construtora Horizonte,sucesso,,34,0.0
2026-02-21 06:50:09,envio_email_cobranca,Varejo Online SA,sucesso,,11,0.0
2026-02-21 07:40:45,atualizacao_cadastro_clientes,Farmácia Saúde Total,sucesso,,43,0.0
2026-02-21 08:02:34,exportacao_dados_erp,Logística Express,sucesso,,16,0.0
2026-02-21 08:05:03,monitoramento_sla,Distribuidora Sul,sucesso,,36,0.0
2026-02-21 08:05:21,exportacao_dados_erp,Logística Express,sucesso,,18,0.0
2026-02-21 08:23:43,atualizacao_cadastro_clientes,Logística Express,sucesso,,41,0.0
2026-02-21 09:03:48,importacao_nf_fiscal,Logística Express,sucesso,,8,0.0
2026-02-21 09:46:03,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,30,0.0
2026-02-21 10:07:23,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,39,0.0
2026-02-21 10:44:25,conciliacao_bancaria,Clínica Bem Estar,falha,servidor_indisponivel,72,2.42
2026-02-21 10:45:24,atualizacao_cadastro_clientes,Clínica Bem Estar,sucesso,,28,0.0
2026-02-21 13:22:19,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,44,0.0
2026-02-21 13:53:49,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,40,0.0
2026-02-21 15:46:47,exportacao_dados_erp,Farmácia Saúde Total,falha,credencial_expirada,38,1.93
2026-02-21 15:56:18,sincronizacao_crm,Distribuidora Sul,sucesso,,39,0.0
2026-02-21 18:55:16,envio_relatorio_gerencial,Logística Express,sucesso,,36,0.0
2026-02-21 19:03:25,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,17,0.0
2026-02-21 19:07:07,exportacao_dados_erp,Indústria Metalplas,sucesso,,41,0.0
2026-02-21 20:08:45,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,21,0.0
2026-02-21 20:21:15,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,42,0.0
2026-02-21 20:30:02,envio_email_cobranca,Indústria Metalplas,sucesso,,15,0.0
2026-02-21 20:44:22,monitoramento_sla,Varejo Online SA,sucesso,,27,0.0
2026-02-21 21:36:19,envio_relatorio_gerencial,Logística Express,sucesso,,32,0.0
2026-02-21 21:46:26,envio_email_cobranca,Distribuidora Sul,sucesso,,39,0.0
2026-02-21 21:53:46,envio_relatorio_gerencial,Distribuidora Sul,sucesso,,40,0.0
2026-02-21 22:21:48,envio_email_cobranca,Construtora Horizonte,falha,limite_api_atingido,104,1.88
2026-02-21 22:34:18,sincronizacao_crm,Construtora Horizonte,sucesso,,27,0.0
2026-02-21 22:37:12,exportacao_dados_erp,Logística Express,falha,timeout_conexao,94,2.53
2026-02-22 07:10:47,atualizacao_cadastro_clientes,Indústria Metalplas,falha,credencial_expirada,14,2.17
2026-02-22 07:12:15,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,40,0.0
2026-02-22 07:36:33,sincronizacao_crm,Varejo Online SA,sucesso,,9,0.0
2026-02-22 08:34:01,conciliacao_bancaria,Clínica Bem Estar,falha,timeout_conexao,107,2.53
2026-02-22 08:51:39,envio_relatorio_gerencial,Logística Express,sucesso,,33,0.0
2026-02-22 09:42:59,atualizacao_cadastro_clientes,Distribuidora Sul,sucesso,,25,0.0
2026-02-22 10:11:16,importacao_nf_fiscal,Distribuidora Sul,sucesso,,34,0.0
2026-02-22 10:41:59,relatorio_mensal_clientes,Indústria Metalplas,sucesso,,8,0.0
2026-02-22 10:46:35,geracao_proposta_comercial,Logística Express,sucesso,,40,0.0
2026-02-22 11:00:03,conciliacao_bancaria,Farmácia Saúde Total,sucesso,,32,0.0
2026-02-22 11:03:39,exportacao_dados_erp,Distribuidora Sul,falha,timeout_conexao,10,1.32
2026-02-22 11:26:35,conciliacao_bancaria,Varejo Online SA,sucesso,,13,0.0
2026-02-22 12:15:53,envio_relatorio_gerencial,Logística Express,sucesso,,42,0.0
2026-02-22 12:50:09,exportacao_dados_erp,Indústria Metalplas,sucesso,,23,0.0
2026-02-22 14:15:42,exportacao_dados_erp,Farmácia Saúde Total,falha,timeout_conexao,79,0.29
2026-02-22 14:35:37,importacao_nf_fiscal,Distribuidora Sul,sucesso,,16,0.0
2026-02-22 15:35:41,importacao_nf_fiscal,Clínica Bem Estar,sucesso,,20,0.0
2026-02-22 15:36:26,conciliacao_bancaria,Construtora Horizonte,sucesso,,40,0.0
2026-02-22 16:09:26,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,15,0.0
2026-02-22 16:25:37,relatorio_mensal_clientes,Logística Express,sucesso,,9,0.0
2026-02-22 16:27:11,monitoramento_sla,Construtora Horizonte,sucesso,,28,0.0
2026-02-22 16:34:02,conciliacao_bancaria,Clínica Bem Estar,falha,credencial_expirada,14,2.19
2026-02-22 16:56:43,exportacao_dados_erp,Clínica Bem Estar,sucesso,,36,0.0
2026-02-22 17:24:11,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,20,0.0
2026-02-22 17:53:40,sincronizacao_crm,Indústria Metalplas,sucesso,,26,0.0
2026-02-22 18:16:05,importacao_nf_fiscal,Construtora Horizonte,sucesso,,26,0.0
2026-02-22 19:04:30,relatorio_mensal_clientes,Logística Express,sucesso,,9,0.0
2026-02-22 19:58:35,conciliacao_bancaria,Construtora Horizonte,falha,servidor_indisponivel,62,1.05
2026-02-22 20:00:14,relatorio_mensal_clientes,Varejo Online SA,sucesso,,30,0.0
2026-02-22 20:48:28,conciliacao_bancaria,Distribuidora Sul,sucesso,,28,0.0
2026-02-22 22:24:07,geracao_proposta_comercial,Construtora Horizonte,sucesso,,43,0.0
2026-02-23 06:12:52,monitoramento_sla,Construtora Horizonte,sucesso,,44,0.0
