data_execucao,nome_automacao,cliente,status,tipo_erro,duracao_segundos,impacto_horas
2026-01-13 10:45:21,conciliacao_bancaria,Indústria Metalplas,sucesso,,40,0.0
2026-01-13 11:42:39,envio_relatorio_gerencial,Farmácia Saúde Total,sucesso,,44,0.0
2026-01-13 12:23:35,geracao_proposta_comercial,Construtora Horizonte,sucesso,,36,0.0
2026-01-13 12:38:32,monitoramento_sla,Indústria Metalplas,sucesso,,10,0.0
2026-01-13 12:40:35,geracao_proposta_comercial,Distribuidora Sul,sucesso,,42,0.0
2026-01-13 12:49:36,monitoramento_sla,Indústria Metalplas,sucesso,,39,0.0
2026-01-13 13:13:37,exportacao_dados_erp,Construtora Horizonte,falha,credencial_expirada,66,2.68
2026-01-13 13:29:07,geracao_proposta_comercial,Logística Express,sucesso,,14,0.0
2026-01-13 14:46:23,monitoramento_sla,Farmácia Saúde Total,sucesso,,11,0.0
2026-01-13 14:52:39,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,14,0.0
2026-01-13 15:29:04,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,38,0.0
2026-01-13 15:41:19,conciliacao_bancaria,Distribuidora Sul,sucesso,,33,0.0
2026-01-13 16:59:36,exportacao_dados_erp,Distribuidora Sul,sucesso,,39,0.0
2026-01-13 17:25:08,exportacao_dados_erp,Indústria Metalplas,sucesso,,28,0.0
2026-01-13 18:23:50,exportacao_dados_erp,Indústria Metalplas,sucesso,,17,0.0
2026-01-13 20:13:21,envio_relatorio_gerencial,Distribuidora Sul,sucesso,,28,0.0
2026-01-13 21:18:34,relatorio_mensal_clientes,Varejo Online SA,sucesso,,16,0.0
2026-01-13 22:29:31,geracao_proposta_comercial,Logística Express,falha,limite_api_atingido,53,1.51
2026-01-14 06:35:59,envio_email_cobranca,Logística Express,sucesso,,38,0.0
2026-01-14 07:42:57,atualizacao_cadastro_clientes,Distribuidora Sul,sucesso,,11,0.0
2026-01-14 08:25:42,importacao_nf_fiscal,Distribuidora Sul,sucesso,,38,0.0
2026-01-14 08:41:36,sincronizacao_crm,Indústria Metalplas,sucesso,,10,0.0
2026-01-14 09:26:21,conciliacao_bancaria,Construtora Horizonte,sucesso,,16,0.0
2026-01-14 10:52:43,sincronizacao_crm,Construtora Horizonte,sucesso,,15,0.0
2026-01-14 11:26:56,envio_email_cobranca,Construtora Horizonte,sucesso,,33,0.0
2026-01-14 12:01:28,exportacao_dados_erp,Logística Express,falha,servidor_indisponivel,91,1.38
2026-01-14 12:11:39,monitoramento_sla,Varejo Online SA,sucesso,,28,0.0
2026-01-14 13:46:03,envio_relatorio_gerencial,Logística Express,sucesso,,32,0.0
2026-01-14 14:08:06,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,23,0.0
2026-01-14 14:18:07,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,33,0.0
2026-01-14 14:45:11,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,26,0.0
2026-01-14 15:30:52,relatorio_mensal_clientes,Farmácia Saúde Total,sucesso,,15,0.0
2026-01-14 15:45:13,conciliacao_bancaria,Farmácia Saúde Total,sucesso,,43,0.0
2026-01-14 16:18:29,atualizacao_cadastro_clientes,Indústria Metalplas,sucesso,,16,0.0
2026-01-14 16:32:53,atualizacao_cadastro_clientes,Indústria Metalplas,sucesso,,44,0.0
2026-01-14 16:42:30,atualizacao_cadastro_clientes,Logística Express,sucesso,,19,0.0
2026-01-14 17:49:51,envio_email_cobranca,Farmácia Saúde Total,falha,timeout_conexao,94,1.2
2026-01-14 19:37:19,relatorio_mensal_clientes,Indústria Metalplas,sucesso,,45,0.0
2026-01-14 20:41:16,conciliacao_bancaria,Distribuidora Sul,falha,timeout_conexao,71,2.82
2026-01-14 20:58:34,exportacao_dados_erp,Indústria Metalplas,sucesso,,24,0.0
2026-01-14 21:11:59,geracao_proposta_comercial,Construtora Horizonte,falha,limite_api_atingido,75,0.55
2026-01-14 21:12:15,geracao_proposta_comercial,Indústria Metalplas,sucesso,,27,0.0
2026-01-14 21:41:12,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,11,0.0
2026-01-14 21:55:54,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,21,0.0
2026-01-14 22:29:17,sincronizacao_crm,Varejo Online SA,falha,timeout_conexao,23,1.51
2026-01-15 06:15:13,importacao_nf_fiscal,Construtora Horizonte,sucesso,,36,0.0
2026-01-15 06:48:01,geracao_proposta_comercial,Logística Express,sucesso,,42,0.0
2026-01-15 07:15:47,relatorio_mensal_clientes,Logística Express,sucesso,,42,0.0
2026-01-15 07:35:29,geracao_proposta_comercial,Clínica Bem Estar,falha,servidor_indisponivel,35,0.26
2026-01-15 07:53:35,atualizacao_cadastro_clientes,Distribuidora Sul,sucesso,,17,0.0
2026-01-15 07:59:57,importacao_nf_fiscal,Logística Express,falha,erro_formato_dados,55,2.36
2026-01-15 08:57:32,conciliacao_bancaria,Varejo Online SA,falha,servidor_indisponivel,19,1.39
2026-01-15 09:11:34,monitoramento_sla,Indústria Metalplas,sucesso,,22,0.0
2026-01-15 11:20:54,atualizacao_cadastro_clientes,Logística Express,falha,campo_obrigatorio_vazio,29,1.85
2026-01-15 12:37:04,relatorio_mensal_clientes,Logística Express,sucesso,,12,0.0
2026-01-15 12:48:55,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,26,0.0
2026-01-15 13:00:16,monitoramento_sla,Distribuidora Sul,sucesso,,25,0.0
2026-01-15 13:03:42,importacao_nf_fiscal,Logística Express,sucesso,,33,0.0
2026-01-15 13:43:48,envio_relatorio_gerencial,Varejo Online SA,sucesso,,41,0.0
2026-01-15 14:12:59,importacao_nf_fiscal,Construtora Horizonte,sucesso,,34,0.0
2026-01-15 16:19:37,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,31,0.0
2026-01-15 17:26:44,atualizacao_cadastro_clientes,Logística Express,sucesso,,21,0.0
2026-01-15 17:39:14,sincronizacao_crm,Distribuidora Sul,sucesso,,37,0.0
2026-01-15 18:05:43,atualizacao_cadastro_clientes,Distribuidora Sul,sucesso,,30,0.0
2026-01-15 19:23:57,monitoramento_sla,Logística Express,sucesso,,32,0.0
2026-01-15 19:34:24,sincronizacao_crm,Distribuidora Sul,sucesso,,17,0.0
2026-01-15 20:33:45,exportacao_dados_erp,Construtora Horizonte,sucesso,,15,0.0
2026-01-15 22:59:57,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,26,0.0
2026-01-16 07:33:02,importacao_nf_fiscal,Varejo Online SA,sucesso,,8,0.0
2026-01-16 08:12:51,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,21,0.0
2026-01-16 11:40:43,monitoramento_sla,Indústria Metalplas,sucesso,,30,0.0
2026-01-16 12:03:17,monitoramento_sla,Clínica Bem Estar,sucesso,,10,0.0
2026-01-16 12:21:41,importacao_nf_fiscal,Logística Express,sucesso,,13,0.0
2026-01-16 12:59:12,importacao_nf_fiscal,Clínica Bem Estar,sucesso,,38,0.0
2026-01-16 13:31:35,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,39,0.0
2026-01-16 13:44:38,sincronizacao_crm,Logística Express,sucesso,,43,0.0
2026-01-16 13:47:09,relatorio_mensal_clientes,Farmácia Saúde Total,sucesso,,45,0.0
2026-01-16 15:16:23,atualizacao_cadastro_clientes,Logística Express,sucesso,,38,0.0
2026-01-16 15:24:11,atualizacao_cadastro_clientes,Logística Express,sucesso,,22,0.0
2026-01-16 15:54:45,envio_email_cobranca,Varejo Online SA,sucesso,,11,0.0
2026-01-16 16:36:38,exportacao_dados_erp,Distribuidora Sul,sucesso,,17,0.0
2026-01-16 16:49:18,monitoramento_sla,Logística Express,sucesso,,30,0.0
2026-01-16 16:58:13,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,44,0.0
2026-01-16 18:50:33,exportacao_dados_erp,Clínica Bem Estar,sucesso,,17,0.0
2026-01-16 19:18:09,sincronizacao_crm,Farmácia Saúde Total,sucesso,,44,0.0
2026-01-16 19:26:35,atualizacao_cadastro_clientes,Distribuidora Sul,sucesso,,24,0.0
2026-01-16 21:13:55,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,8,0.0
2026-01-16 21:29:10,exportacao_dados_erp,Distribuidora Sul,falha,timeout_conexao,72,0.76
2026-01-16 22:14:26,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,45,0.0
2026-01-17 06:40:17,conciliacao_bancaria,Logística Express,falha,timeout_conexao,73,1.44
2026-01-17 06:44:10,importacao_nf_fiscal,Logística Express,sucesso,,29,0.0
2026-01-17 07:05:25,monitoramento_sla,Logística Express,sucesso,,11,0.0
2026-01-17 07:11:59,exportacao_dados_erp,Construtora Horizonte,sucesso,,45,0.0
2026-01-17 08:17:09,monitoramento_sla,Clínica Bem Estar,sucesso,,17,0.0
2026-01-17 09:57:33,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,44,0.0
2026-01-17 10:48:52,monitoramento_sla,Construtora Horizonte,sucesso,,44,0.0
2026-01-17 10:53:40,sincronizacao_crm,Construtora Horizonte,sucesso,,8,0.0
2026-01-17 11:06:58,importacao_nf_fiscal,Indústria Metalplas,falha,timeout_conexao,27,1.7
2026-01-17 12:32:29,exportacao_dados_erp,Construtora Horizonte,sucesso,,38,0.0
2026-01-17 13:36:53,monitoramento_sla,Clínica Bem Estar,sucesso,,29,0.0
2026-01-17 14:06:08,importacao_nf_fiscal,Distribuidora Sul,sucesso,,43,0.0
2026-01-17 16:38:49,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,28,0.0
2026-01-17 16:55:24,relatorio_mensal_clientes,Farmácia Saúde Total,sucesso,,13,0.0
2026-01-17 17:17:50,monitoramento_sla,Construtora Horizonte,sucesso,,33,0.0
2026-01-17 18:05:49,envio_relatorio_gerencial,Farmácia Saúde Total,sucesso,,12,0.0
2026-01-17 18:20:23,importacao_nf_fiscal,Construtora Horizonte,falha,arquivo_nao_encontrado,42,1.24
2026-01-17 18:48:47,envio_email_cobranca,Varejo Online SA,sucesso,,13,0.0
2026-01-17 20:36:15,sincronizacao_crm,Farmácia Saúde Total,sucesso,,13,0.0
2026-01-17 21:01:00,atualizacao_cadastro_clientes,Indústria Metalplas,sucesso,,9,0.0
2026-01-17 21:17:02,importacao_nf_fiscal,Clínica Bem Estar,sucesso,,42,0.0
2026-01-17 22:26:06,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,13,0.0
2026-01-17 22:46:17,atualizacao_cadastro_clientes,Farmácia Saúde Total,falha,campo_obrigatorio_vazio,107,2.1
2026-01-17 22:47:22,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,12,0.0
2026-01-18 07:36:41,monitoramento_sla,Varejo Online SA,sucesso,,35,0.0
2026-01-18 08:06:49,sincronizacao_crm,Clínica Bem Estar,sucesso,,18,0.0
2026-01-18 08:07:53,envio_email_cobranca,Farmácia Saúde Total,sucesso,,37,0.0
2026-01-18 08:19:02,importacao_nf_fiscal,Construtora Horizonte,sucesso,,14,0.0
2026-01-18 09:00:06,geracao_proposta_comercial,Distribuidora Sul,sucesso,,41,0.0
2026-01-18 09:51:55,atualizacao_cadastro_clientes,Distribuidora Sul,sucesso,,20,0.0
2026-01-18 10:45:27,monitoramento_sla,Construtora Horizonte,sucesso,,38,0.0
2026-01-18 11:59:47,sincronizacao_crm,Indústria Metalplas,falha,limite_api_atingido,23,1.79
2026-01-18 12:29:06,envio_email_cobranca,Farmácia Saúde Total,falha,erro_formato_dados,53,2.56
2026-01-18 12:33:30,exportacao_dados_erp,Logística Express,falha,credencial_expirada,95,1.49
2026-01-18 12:37:34,envio_email_cobranca,Clínica Bem Estar,sucesso,,9,0.0
2026-01-18 13:28:23,monitoramento_sla,Logística Express,sucesso,,45,0.0
2026-01-18 13:36:33,envio_email_cobranca,Clínica Bem Estar,sucesso,,16,0.0
2026-01-18 14:19:17,conciliacao_bancaria,Distribuidora Sul,falha,timeout_conexao,58,1.41
2026-01-18 15:20:38,sincronizacao_crm,Logística Express,sucesso,,33,0.0
2026-01-18 16:18:47,conciliacao_bancaria,Indústria Metalplas,sucesso,,28,0.0
2026-01-18 18:00:45,sincronizacao_crm,Distribuidora Sul,sucesso,,12,0.0
2026-01-18 18:01:47,envio_relatorio_gerencial,Distribuidora Sul,sucesso,,35,0.0
2026-01-18 18:17:52,monitoramento_sla,Farmácia Saúde Total,sucesso,,44,0.0
2026-01-18 18:34:32,monitoramento_sla,Indústria Metalplas,falha,campo_obrigatorio_vazio,49,2.71
2026-01-18 18:51:55,exportacao_dados_erp,Logística Express,sucesso,,16,0.0
2026-01-18 19:43:31,envio_email_cobranca,Clínica Bem Estar,sucesso,,24,0.0
2026-01-18 20:14:51,monitoramento_sla,Clínica Bem Estar,sucesso,,35,0.0
2026-01-18 20:45:13,conciliacao_bancaria,Varejo Online SA,falha,credencial_expirada,91,2.5
2026-01-18 21:50:04,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,39,0.0
2026-01-18 22:09:22,relatorio_mensal_clientes,Logística Express,sucesso,,34,0.0
2026-01-19 07:55:22,relatorio_mensal_clientes,Logística Express,sucesso,,32,0.0
2026-01-19 08:40:50,importacao_nf_fiscal,Logística Express,sucesso,,25,0.0
2026-01-19 09:16:42,conciliacao_bancaria,Indústria Metalplas,sucesso,,28,0.0
2026-01-19 10:36:40,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,36,0.0
2026-01-19 11:31:18,envio_email_cobranca,Distribuidora Sul,sucesso,,36,0.0
2026-01-19 11:31:40,atualizacao_cadastro_clientes,Clínica Bem Estar,sucesso,,19,0.0
2026-01-19 11:39:08,sincronizacao_crm,Varejo Online SA,sucesso,,11,0.0
2026-01-19 11:52:43,geracao_proposta_comercial,Indústria Metalplas,sucesso,,16,0.0
2026-01-19 12:27:06,sincronizacao_crm,Farmácia Saúde Total,sucesso,,10,0.0
2026-01-19 13:09:45,exportacao_dados_erp,Varejo Online SA,falha,credencial_expirada,110,1.33
2026-01-19 13:13:51,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,35,0.0
2026-01-19 15:02:17,sincronizacao_crm,Indústria Metalplas,sucesso,,37,0.0
2026-01-19 15:36:17,atualizacao_cadastro_clientes,Clínica Bem Estar,sucesso,,16,0.0
2026-01-19 16:07:15,geracao_proposta_comercial,Construtora Horizonte,sucesso,,17,0.0
2026-01-19 17:29:31,exportacao_dados_erp,Indústria Metalplas,falha,credencial_expirada,102,0.51
2026-01-19 17:34:17,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,26,0.0
2026-01-19 17:34:52,relatorio_mensal_clientes,Varejo Online SA,sucesso,,42,0.0
2026-01-19 18:39:25,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,37,0.0
2026-01-19 19:58:03,geracao_proposta_comercial,Varejo Online SA,sucesso,,16,0.0
2026-01-19 20:16:22,importacao_nf_fiscal,Logística Express,sucesso,,15,0.0
2026-01-19 20:40:42,exportacao_dados_erp,Varejo Online SA,falha,timeout_conexao,71,0.85
2026-01-19 21:10:05,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,22,0.0
2026-01-19 21:35:32,importacao_nf_fiscal,Indústria Metalplas,falha,timeout_conexao,102,2.51
2026-01-19 22:24:26,envio_relatorio_gerencial,Distribuidora Sul,sucesso,,35,0.0
2026-01-19 22:41:31,monitoramento_sla,Clínica Bem Estar,sucesso,,36,0.0
2026-01-20 06:27:12,envio_email_cobranca,Clínica Bem Estar,sucesso,,25,0.0
2026-01-20 06:37:04,relatorio_mensal_clientes,Farmácia Saúde Total,sucesso,,11,0.0
2026-01-20 07:06:40,conciliacao_bancaria,Construtora Horizonte,falha,credencial_expirada,112,1.46
2026-01-20 07:25:40,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,22,0.0
2026-01-20 08:40:34,atualizacao_cadastro_clientes,Indústria Metalplas,sucesso,,13,0.0
2026-01-20 08:41:23,geracao_proposta_comercial,Construtora Horizonte,sucesso,,18,0.0
2026-01-20 09:20:23,geracao_proposta_comercial,Distribuidora Sul,sucesso,,16,0.0
2026-01-20 10:04:33,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,18,0.0
2026-01-20 10:36:54,conciliacao_bancaria,Varejo Online SA,sucesso,,11,0.0
2026-01-20 12:31:17,exportacao_dados_erp,Varejo Online SA,sucesso,,43,0.0
2026-01-20 13:35:38,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,9,0.0
2026-01-20 15:05:32,sincronizacao_crm,Varejo Online SA,falha,limite_api_atingido,44,1.86
2026-01-20 15:13:33,envio_relatorio_gerencial,Indústria Metalplas,sucesso,,33,0.0
2026-01-20 15:41:03,sincronizacao_crm,Logística Express,sucesso,,23,0.0
2026-01-20 17:27:20,envio_email_cobranca,Distribuidora Sul,sucesso,,13,0.0
2026-01-20 17:59:20,envio_email_cobranca,Logística Express,sucesso,,44,0.0
2026-01-20 18:32:18,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,33,0.0
2026-01-20 19:23:34,envio_email_cobranca,Varejo Online SA,sucesso,,12,0.0
2026-01-20 19:41:05,importacao_nf_fiscal,Construtora Horizonte,falha,erro_formato_dados,12,1.88
2026-01-20 19:44:08,conciliacao_bancaria,Construtora Horizonte,falha,servidor_indisponivel,14,2.47
2026-01-20 20:22:46,sincronizacao_crm,Clínica Bem Estar,sucesso,,34,0.0
2026-01-20 20:55:13,importacao_nf_fiscal,Construtora Horizonte,falha,timeout_conexao,18,2.26
2026-01-20 21:40:38,importacao_nf_fiscal,Indústria Metalplas,sucesso,,8,0.0
2026-01-20 22:43:28,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,15,0.0
2026-01-21 06:21:00,monitoramento_sla,Varejo Online SA,sucesso,,27,0.0
2026-01-21 06:23:12,geracao_proposta_comercial,Indústria Metalplas,sucesso,,23,0.0
2026-01-21 07:11:14,atualizacao_cadastro_clientes,Construtora Horizonte,sucesso,,12,0.0
2026-01-21 07:15:05,monitoramento_sla,Construtora Horizonte,sucesso,,11,0.0
2026-01-21 07:35:51,monitoramento_sla,Distribuidora Sul,sucesso,,34,0.0
2026-01-21 08:12:08,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,18,0.0
2026-01-21 08:19:44,monitoramento_sla,Clínica Bem Estar,sucesso,,23,0.0
2026-01-21 08:31:29,atualizacao_cadastro_clientes,Farmácia Saúde Total,falha,limite_api_atingido,112,0.71
2026-01-21 09:13:33,sincronizacao_crm,Logística Express,sucesso,,11,0.0
2026-01-21 09:32:08,monitoramento_sla,Construtora Horizonte,sucesso,,11,0.0
2026-01-21 10:45:17,importacao_nf_fiscal,Construtora Horizonte,sucesso,,41,0.0
2026-01-21 11:16:49,importacao_nf_fiscal,Indústria Metalplas,sucesso,,15,0.0
2026-01-21 11:23:08,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,9,0.0
2026-01-21 13:02:30,exportacao_dados_erp,Logística Express,sucesso,,19,0.0
2026-01-21 13:09:00,monitoramento_sla,Construtora Horizonte,sucesso,,30,0.0
2026-01-21 13:47:32,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,8,0.0
2026-01-21 15:42:47,envio_email_cobranca,Construtora Horizonte,falha,campo_obrigatorio_vazio,20,0.28
2026-01-21 15:52:45,envio_relatorio_gerencial,Construtora Horizonte,sucesso,,28,0.0
2026-01-21 16:17:52,importacao_nf_fiscal,Indústria Metalplas,sucesso,,40,0.0
2026-01-21 16:51:27,geracao_proposta_comercial,Indústria Metalplas,sucesso,,44,0.0
2026-01-21 18:44:53,exportacao_dados_erp,Farmácia Saúde Total,sucesso,,22,0.0
2026-01-21 19:42:08,sincronizacao_crm,Farmácia Saúde Total,sucesso,,28,0.0
2026-01-21 19:44:57,exportacao_dados_erp,Logística Express,sucesso,,13,0.0
2026-01-21 20:19:29,geracao_proposta_comercial,Varejo Online SA,sucesso,,18,0.0
2026-01-21 20:23:37,conciliacao_bancaria,Varejo Online SA,sucesso,,42,0.0
2026-01-21 20:29:20,monitoramento_sla,Construtora Horizonte,sucesso,,21,0.0
2026-01-21 20:55:18,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,37,0.0
2026-01-21 21:22:33,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,24,0.0
2026-01-22 06:03:53,sincronizacao_crm,Distribuidora Sul,sucesso,,33,0.0
2026-01-22 06:04:12,conciliacao_bancaria,Varejo Online SA,falha,timeout_conexao,118,0.59
2026-01-22 06:20:38,sincronizacao_crm,Construtora Horizonte,sucesso,,25,0.0
2026-01-22 06:24:50,exportacao_dados_erp,Logística Express,sucesso,,39,0.0
2026-01-22 06:45:44,exportacao_dados_erp,Indústria Metalplas,sucesso,,44,0.0
2026-01-22 07:51:30,atualizacao_cadastro_clientes,Farmácia Saúde Total,sucesso,,22,0.0
2026-01-22 08:45:15,exportacao_dados_erp,Logística Express,sucesso,,27,0.0
2026-01-22 11:06:15,sincronizacao_crm,Farmácia Saúde Total,sucesso,,11,0.0
2026-01-22 11:15:37,exportacao_dados_erp,Varejo Online SA,sucesso,,30,0.0
2026-01-22 12:41:56,atualizacao_cadastro_clientes,Distribuidora Sul,sucesso,,42,0.0
2026-01-22 12:53:51,conciliacao_bancaria,Indústria Metalplas,sucesso,,39,0.0
2026-01-22 13:06:29,importacao_nf_fiscal,Varejo Online SA,sucesso,,15,0.0
2026-01-22 13:36:54,monitoramento_sla,Farmácia Saúde Total,sucesso,,19,0.0
2026-01-22 14:17:28,envio_email_cobranca,Construtora Horizonte,sucesso,,23,0.0
2026-01-22 14:52:11,relatorio_mensal_clientes,Logística Express,sucesso,,43,0.0
2026-01-22 15:31:26,atualizacao_cadastro_clientes,Logística Express,falha,credencial_expirada,38,0.63
2026-01-22 17:43:40,importacao_nf_fiscal,Indústria Metalplas,sucesso,,12,0.0
2026-01-22 17:58:36,atualizacao_cadastro_clientes,Farmácia Saúde Total,sucesso,,19,0.0
2026-01-22 20:03:10,envio_relatorio_gerencial,Logística Express,sucesso,,33,0.0
2026-01-22 21:01:24,monitoramento_sla,Distribuidora Sul,sucesso,,19,0.0
2026-01-23 07:11:38,exportacao_dados_erp,Varejo Online SA,sucesso,,22,0.0
2026-01-23 08:03:14,envio_relatorio_gerencial,Distribuidora Sul,falha,timeout_conexao,64,1.16
2026-01-23 09:53:30,envio_relatorio_gerencial,Clínica Bem Estar,sucesso,,22,0.0
2026-01-23 09:59:31,envio_email_cobranca,Farmácia Saúde Total,sucesso,,23,0.0
2026-01-23 10:11:46,relatorio_mensal_clientes,Clínica Bem Estar,sucesso,,33,0.0
2026-01-23 10:37:45,envio_email_cobranca,Varejo Online SA,sucesso,,41,0.0
2026-01-23 11:28:04,relatorio_mensal_clientes,Farmácia Saúde Total,falha,timeout_conexao,36,0.45
2026-01-23 11:56:24,envio_email_cobranca,Clínica Bem Estar,falha,timeout_conexao,117,1.18
2026-01-23 11:56:26,conciliacao_bancaria,Logística Express,sucesso,,32,0.0
2026-01-23 12:51:08,exportacao_dados_erp,Clínica Bem Estar,falha,timeout_conexao,105,0.41
2026-01-23 13:42:37,envio_email_cobranca,Logística Express,sucesso,,26,0.0
2026-01-23 14:50:06,relatorio_mensal_clientes,Construtora Horizonte,sucesso,,34,0.0
2026-01-23 16:08:10,monitoramento_sla,Varejo Online SA,sucesso,,39,0.0
2026-01-23 16:11:45,atualizacao_cadastro_clientes,Clínica Bem Estar,sucesso,,30,0.0
2026-01-23 17:04:23,monitoramento_sla,Indústria Metalplas,sucesso,,27,0.0
2026-01-23 17:20:10,importacao_nf_fiscal,Varejo Online SA,sucesso,,29,0.0
2026-01-23 20:00:16,sincronizacao_crm,Distribuidora Sul,sucesso,,30,0.0
2026-01-23 21:45:01,monitoramento_sla,Clínica Bem Estar,sucesso,,35,0.0
2026-01-24 07:06:21,sincronizacao_crm,Distribuidora Sul,sucesso,,43,0.0
2026-01-24 07:09:48,importacao_nf_fiscal,Construtora Horizonte,sucesso,,42,0.0
2026-01-24 07:32:36,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,17,0.0
2026-01-24 08:30:54,importacao_nf_fiscal,Farmácia Saúde Total,sucesso,,38,0.0
2026-01-24 09:48:28,envio_email_cobranca,Distribuidora Sul,sucesso,,20,0.0
2026-01-24 09:59:06,envio_relatorio_gerencial,Varejo Online SA,sucesso,,26,0.0
2026-01-24 10:02:27,importacao_nf_fiscal,Clínica Bem Estar,sucesso,,17,0.0
2026-01-24 11:23:56,monitoramento_sla,Farmácia Saúde Total,sucesso,,10,0.0
2026-01-24 14:20:58,importacao_nf_fiscal,Construtora Horizonte,sucesso,,33,0.0
2026-01-24 14:28:29,geracao_proposta_comercial,Distribuidora Sul,sucesso,,44,0.0
2026-01-24 14:42:18,geracao_proposta_comercial,Distribuidora Sul,sucesso,,33,0.0
2026-01-24 16:54:17,atualizacao_cadastro_clientes,Logística Express,sucesso,,8,0.0
2026-01-24 17:56:26,geracao_proposta_comercial,Logística Express,sucesso,,44,0.0
2026-01-24 19:48:37,sincronizacao_crm,Indústria Metalplas,falha,timeout_conexao,52,1.4
2026-01-24 21:02:11,geracao_proposta_comercial,Logística Express,sucesso,,33,0.0
2026-01-24 21:09:03,exportacao_dados_erp,Construtora Horizonte,sucesso,,26,0.0
2026-01-24 21:12:06,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,26,0.0
2026-01-24 21:36:56,sincronizacao_crm,Logística Express,sucesso,,33,0.0
2026-01-24 21:57:42,geracao_proposta_comercial,Construtora Horizonte,sucesso,,32,0.0
2026-01-24 22:50:26,importacao_nf_fiscal,Logística Express,falha,timeout_conexao,75,1.85
2026-01-25 06:14:16,envio_relatorio_gerencial,Varejo Online SA,sucesso,,25,0.0
2026-01-25 06:15:23,conciliacao_bancaria,Indústria Metalplas,sucesso,,38,0.0
2026-01-25 06:55:49,relatorio_mensal_clientes,Logística Express,sucesso,,19,0.0
2026-01-25 07:15:02,conciliacao_bancaria,Construtora Horizonte,sucesso,,20,0.0
2026-01-25 09:55:14,envio_email_cobranca,Farmácia Saúde Total,sucesso,,36,0.0
2026-01-25 13:41:14,sincronizacao_crm,Farmácia Saúde Total,sucesso,,40,0.0
2026-01-25 14:23:52,conciliacao_bancaria,Indústria Metalplas,sucesso,,15,0.0
2026-01-25 15:01:24,relatorio_mensal_clientes,Distribuidora Sul,sucesso,,21,0.0
2026-01-25 15:43:33,envio_relatorio_gerencial,Logística Express,sucesso,,8,0.0
2026-01-25 16:17:46,monitoramento_sla,Indústria Metalplas,sucesso,,20,0.0
2026-01-25 17:01:21,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,39,0.0
2026-01-25 17:22:10,geracao_proposta_comercial,Clínica Bem Estar,sucesso,,13,0.0
2026-01-25 17:52:03,atualizacao_cadastro_clientes,Varejo Online SA,sucesso,,27,0.0
2026-01-25 18:56:56,exportacao_dados_erp,Clínica Bem Estar,falha,timeout_conexao,98,2.78
2026-01-25 19:57:24,exportacao_dados_erp,Logística Express,sucesso,,37,0.0
2026-01-25 20:13:58,monitoramento_sla,Clínica Bem Estar,sucesso,,41,0.0
2026-01-25 22:25:08,atualizacao_cadastro_clientes,Indústria Metalplas,falha,servidor_indisponivel,27,0.8
2026-01-25 22:42:53,exportacao_dados_erp,Indústria Metalplas,sucesso,,26,0.0
2026-01-26 06:41:31,geracao_proposta_comercial,Farmácia Saúde Total,sucesso,,33,0.0
2026-01-26 06:57:20,atualizacao_cadastro_clientes,Distribuidora Sul,falha,campo_obrigatorio_vazio,3,2.27
2026-01-26 07:51:54,envio_relatorio_gerencial,Logística Express,sucesso,,16,0.0
2026-01-26 08:08:39,monitoramento_sla,Clínica Bem Estar,sucesso,,35,0.0
